Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
184; 370; 0.004945; 2.84208; 2.84703
185; 372; 0.000783; 2.87829; 2.87907
186; 374; 0.000829; 3.52383; 3.52466
187; 376; 0.000938; 4.59173; 4.59267
188; 378; 0.000818; 3.42275; 3.42357
189; 380; 0.000856; 3.10689; 3.10775
190; 382; 0.008374; 4.8696; 4.87797
191; 384; 0.000603; 2.4552; 2.45581
192; 386; 0.000601; 3.04113; 3.04173
193; 388; 0.000549; 2.84803; 2.84858
194; 390; 0.001903; 2.82897; 2.83087
195; 392; 0.000548; 5.70103; 5.70158
196; 394; 0.000564; 3.24385; 3.24442
197; 396; 0.000547; 3.11281; 3.11335
198; 398; 0.00057; 5.3274; 5.32797
199; 400; 0.000574; 3.63604; 3.63662
200; 402; 0.000596; 3.54143; 3.54203
201; 404; 0.000585; 3.98688; 3.98747
202; 406; 0.000561; 3.11279; 3.11335
203; 408; 0.003325; 3.91155; 3.91487
204; 410; 0.000578; 3.78394; 3.78452
205; 412; 0.000563; 2.1254; 2.12596
206; 414; 0.000585; 3.82412; 3.82471
207; 416; 0.005703; 3.74452; 3.75022
208; 418; 0.000569; 3.21877; 3.21934
209; 420; 0.000556; 3.40185; 3.40241
210; 422; 0.003395; 3.78946; 3.79286
211; 424; 0.004119; 3.7705; 3.77462
212; 426; 0.000566; 3.79465; 3.79522
213; 428; 0.000594; 3.19337; 3.19396
214; 430; 0.000574; 3.64664; 3.64721
215; 432; 0.003563; 2.49204; 2.4956
216; 434; 0.000553; 3.20606; 3.20662
217; 436; 0.000583; 3.70627; 3.70686
218; 438; 0.001897; 3.64481; 3.64671
219; 440; 0.00055; 4.49884; 4.49939
220; 442; 0.000547; 4.59205; 4.5926
221; 444; 0.000539; 3.30496; 3.3055
222; 446; 0.001075; 4.14271; 4.14378
223; 448; 0.000689; 2.65835; 2.65904
224; 450; 0.003871; 4.13261; 4.13648
225; 452; 0.002157; 2.93945; 2.94161
226; 454; 0.000499; 5.20585; 5.20635
227; 456; 0.002412; 3.17255; 3.17496
228; 458; 0.000358; 3.24065; 3.24101
229; 460; 0.002354; 4.06653; 4.06888
230; 462; 0.000454; 3.3062; 3.30665
231; 464; 0.000449; 6.08381; 6.08425
232; 466; 0.000457; 3.87589; 3.87635
233; 468; 0.000391; 3.07434; 3.07473
234; 470; 0.000389; 2.37331; 2.3737
235; 472; 0.000389; 5.69464; 5.69503
236; 474; 0.000396; 5.00305; 5.00345
237; 476; 0.002644; 3.18874; 3.19139
238; 478; 0.00039; 3.53678; 3.53717
239; 480; 0.000379; 3.53479; 3.53517
240; 482; 0.000393; 3.0695; 3.06989
241; 484; 0.000465; 4.81532; 4.81579
242; 486; 0.002351; 5.62657; 5.62892
243; 488; 0.000401; 3.37057; 3.37097
244; 490; 0.00045; 2.57777; 2.57822
245; 492; 0.000373; 2.31203; 2.31241
246; 494; 0.00039; 5.00582; 5.00621
247; 496; 0.000437; 3.49387; 3.49431
248; 498; 0.000425; 3.67794; 3.67836
249; 500; 0.00038; 4.33486; 4.33524
250; 502; 0.002521; 4.51929; 4.52182
251; 504; 0.000386; 2.76827; 2.76866
252; 506; 0.000454; 4.57146; 4.57192
253; 508; 0.001424; 4.23236; 4.23378
254; 510; 0.000404; 3.96441; 3.96481
255; 512; 0.000403; 3.69873; 3.69914
256; 514; 0.000416; 4.83896; 4.83937
257; 516; 0.002583; 5.45512; 5.4577
258; 518; 0.000414; 4.33342; 4.33384
259; 520; 0.000395; 4.63375; 4.63415
260; 522; 0.002474; 4.66638; 4.66886
261; 524; 0.000417; 4.17682; 4.17724
262; 526; 0.000425; 4.76897; 4.76939
263; 528; 0.000404; 4.64859; 4.64899
264; 530; 0.002554; 3.48133; 3.48388
265; 532; 0.000422; 3.97061; 3.97103
266; 534; 0.00044; 3.51982; 3.52026
267; 536; 0.002642; 4.22567; 4.22831
268; 538; 0.002465; 4.56448; 4.56694
269; 540; 0.002486; 4.0228; 4.02529
270; 542; 0.000406; 3.51185; 3.51225
271; 544; 0.000406; 2.83781; 2.83822
272; 546; 0.000419; 4.02156; 4.02198
273; 548; 0.000386; 4.38782; 4.38821
274; 550; 0.002427; 3.5265; 3.52892
275; 552; 0.000462; 3.33806; 3.33853
276; 554; 0.00239; 4.75639; 4.75878
277; 556; 0.000392; 3.40035; 3.40075
278; 558; 0.00077; 3.77702; 3.77779
279; 560; 0.000475; 5.41231; 5.41279
280; 562; 0.000454; 4.4678; 4.46825
281; 564; 0.00048; 4.96972; 4.9702
