Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
302;303;0.076365;3.18572;3.26208
303;304;0.02867;4.50898;4.53765
304;305;0.103526;5.33494;5.43846
305;306;0.023643;3.97332;3.99697
306;307;0.036045;2.97154;3.00758
307;308;0.023505;4.12291;4.14641
308;309;0.031232;4.90569;4.93692
309;310;0.020912;14.0127;14.0336
310;311;0.03266;2.53992;2.57258
311;312;0.050408;5.92753;5.97794
312;313;0.05294;2.64628;2.69922
313;314;0.024218;4.81058;4.8348
314;315;0.049656;4.35488;4.40454
315;316;0.022341;2.43985;2.46219
316;317;0.038831;4.78106;4.81989
317;318;0.023983;4.46743;4.49142
318;319;0.075643;4.71722;4.79287
319;320;0.060867;3.52418;3.58505
320;321;0.025802;4.16027;4.18608
321;322;0.022543;6.12472;6.14727
322;323;0.021467;6.19113;6.2126
323;324;0.034378;2.88311;2.91749
324;325;0.092968;2.65539;2.74836
325;326;0.076972;5.93688;6.01385
326;327;0.026247;2.7965;2.82275
327;328;0.021785;4.24709;4.26888
328;329;0.022908;2.18758;2.21049
329;330;0.103079;2.85771;2.96079
330;331;0.022509;4.64165;4.66416
331;332;0.034336;3.40136;3.4357
332;333;0.022569;3.59783;3.6204
333;334;0.080356;4.12387;4.20422
334;335;0.020057;3.49323;3.51329
335;336;0.076688;7.35136;7.42805
336;337;0.031918;4.24746;4.27938
337;338;0.021116;5.53938;5.5605
338;339;0.021607;3.51968;3.54128
339;340;0.077523;4.81875;4.89627
340;341;0.024121;6.22105;6.24517
341;342;0.018394;3.50437;3.52276
342;343;0.021035;4.4164;4.43744
343;344;0.047518;7.64799;7.69551
344;345;0.02488;2.87392;2.8988
345;346;0.020553;5.46465;5.4852
346;347;0.018168;2.83605;2.85422
347;348;0.019095;7.73339;7.75249
348;349;0.018725;1.60594;1.62466
349;350;0.067276;4.84516;4.91243
350;351;0.023005;5.56123;5.58424
351;352;0.026921;6.68749;6.71441
352;353;0.029522;4.29159;4.32111
353;354;0.031371;2.87784;2.90921
354;355;0.024004;2.55124;2.57525
355;356;0.045795;3.03;3.07579
356;357;0.022447;2.98648;3.00893
357;358;0.024311;6.71835;6.74266
358;359;0.022817;4.45724;4.48006
359;360;0.022767;3.43474;3.45751
360;361;0.022166;2.6984;2.72056
361;362;0.022437;2.50909;2.53153
362;363;0.072815;2.32265;2.39547
363;364;0.022351;2.33093;2.35328
364;365;0.026956;2.77137;2.79833
365;366;0.025112;3.03669;3.0618
366;367;0.026646;8.84354;8.87019
367;368;0.02131;2.50275;2.52406
368;369;0.031372;4.03818;4.06955
369;370;0.024097;4.64535;4.66945
370;371;0.020774;4.14651;4.16729
371;372;0.027458;2.94025;2.96771
372;373;0.069384;4.10791;4.17729
373;374;0.022706;3.5616;3.5843
374;375;0.021585;9.65135;9.67294
375;376;0.020312;2.69069;2.711
376;377;0.040557;3.61469;3.65525
377;378;0.02829;2.75541;2.7837
378;379;0.027813;2.65689;2.6847
379;380;0.019857;2.06738;2.08724
380;381;0.021279;3.52169;3.54297
381;382;0.02577;2.97555;3.00132
382;383;0.041689;5.98872;6.03041
383;384;0.018801;2.8759;2.8947
384;385;0.216074;6.50578;6.72186
385;386;0.047841;4.92587;4.97372
386;387;0.025059;5.63553;5.66058
387;388;0.064581;2.40568;2.47026
388;389;0.021445;6.16469;6.18613
