Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
197;198;0.449059;8.50627;8.95533
198;199;0.837161;12.3584;13.1956
199;200;0.471611;2.78087;3.25249
200;201;0.470892;4.18458;4.65547
201;202;0.455595;4.54746;5.00305
202;203;0.919925;5.7473;6.66723
203;204;0.685234;3.94487;4.6301
204;205;0.892164;8.02762;8.91979
205;206;1.58252;6.00418;7.5867
206;207;0.465762;1.90991;2.37567
207;208;0.457007;2.13984;2.59685
208;209;0.472471;5.30564;5.77811
209;210;0.468748;11.5933;12.062
210;211;0.465438;16.0756;16.5411
211;212;0.51681;3.97679;4.4936
212;213;0.447893;13.839;14.2869
213;214;0.458433;3.5827;4.04113
214;215;0.845588;2.72689;3.57248
215;216;0.461904;3.56746;4.02937
216;217;0.461537;3.71002;4.17155
217;218;0.4792;18.7495;19.2287
218;219;0.465893;3.24689;3.71279
219;220;0.432417;12.5114;12.9438
220;221;0.431003;2.74128;3.17229
221;222;0.414214;14.9119;15.3261
222;223;0.419263;9.48265;9.90192
223;224;0.468738;3.36286;3.8316
224;225;0.460869;2.5139;2.97476
225;226;0.616899;2.03908;2.65598
226;227;0.468557;3.62976;4.09832
227;228;1.05688;2.10311;3.15998
228;229;0.437748;2.77309;3.21084
229;230;0.438197;3.20113;3.63933
230;231;0.459742;5.48426;5.944
231;232;0.448299;3.32195;3.77025
232;233;0.439596;7.31562;7.75522
233;234;0.432338;2.40237;2.83471
234;235;0.459345;10.1038;10.5632
235;236;0.734947;3.52094;4.25588
236;237;0.442423;13.7271;14.1695
237;238;0.648355;17.1249;17.7732
238;239;0.457285;2.80044;3.25772
239;240;0.461734;3.58216;4.0439
240;241;1.84722;2.8327;4.67992
241;242;0.458365;2.18656;2.64493
242;243;0.451515;1.64379;2.0953
243;244;0.449542;11.5074;11.9569
244;245;0.532119;2.1187;2.65082
245;246;2.63099;2.23424;4.86523
246;247;0.888657;4.34542;5.23407
247;248;2.11948;2.25633;4.37581
248;249;0.425739;3.77155;4.19729
249;250;0.903608;4.81567;5.71928
250;251;0.417814;7.24353;7.66135
251;252;0.429987;8.42484;8.85483
252;253;0.410209;6.31409;6.7243
253;254;0.555829;16.6617;17.2176
254;255;0.451029;2.2516;2.70263
255;256;0.408542;4.05194;4.46049
256;257;0.412495;2.59967;3.01216
257;258;0.448536;12.2963;12.7448
258;259;0.442489;5.95566;6.39815
259;260;0.404806;9.33697;9.74178
260;261;0.582102;4.08997;4.67208
261;262;0.388631;6.83128;7.21991
262;263;0.378314;2.10035;2.47866
263;264;0.352516;5.89132;6.24383
264;265;0.346673;3.0343;3.38097
265;266;0.381266;4.21383;4.5951
266;267;0.322326;3.65741;3.97974
267;268;0.303326;3.49254;3.79587
268;269;0.339206;2.44354;2.78275
269;270;0.31327;6.3031;6.61637
270;271;0.267765;2.5048;2.77256
271;272;0.248177;9.14563;9.3938
272;273;0.229107;3.06509;3.2942
273;274;0.197779;3.4585;3.65628
274;275;0.191672;2.54262;2.73429
275;276;0.20984;19.5727;19.7825
276;277;0.263788;3.2199;3.48368
277;278;0.113456;2.3701;2.48355
278;279;0.104818;3.24872;3.35354
279;280;0.088986;5.46691;5.5559
280;281;0.191393;4.59228;4.78368
281;282;0.067573;10.7809;10.8485
282;283;0.072923;2.39877;2.47169
283;284;0.051973;4.01721;4.06918
284;285;0.04294;4.03574;4.07868
285;286;0.040219;22.7339;22.7741
286;287;0.036294;2.25774;2.29404
287;288;0.077377;14.4884;14.5658
288;289;0.055544;2.38571;2.44125
289;290;0.035465;3.36914;3.40461
290;291;0.069361;4.16902;4.23838
291;292;0.05598;2.94436;3.00034
292;293;0.029147;3.92104;3.95019
293;294;0.05481;2.77578;2.83059
294;295;0.032435;2.89464;2.92707
295;296;0.028088;13.1675;13.1956
296;297;0.036152;9.89025;9.9264
297;298;0.030045;4.56881;4.59886
298;299;0.028175;3.49454;3.52272
299;300;0.028362;4.58751;4.61587
300;301;0.038632;11.3212;11.3599
301;302;0.033985;15.2783;15.3123
302;303;0.081823;4.8081;4.88992
303;304;0.025105;3.35371;3.37882
304;305;0.101244;3.9141;4.01535
305;306;0.101969;5.86663;5.9686
306;307;0.025514;3.05715;3.08266
307;308;0.024339;4.3794;4.40374
308;309;0.083909;3.56198;3.64589
309;310;0.03185;3.21986;3.25171
310;311;0.03107;6.52726;6.55833
311;312;0.02771;13.2289;13.2566
312;313;0.036449;6.36013;6.39658
313;314;0.026405;2.32442;2.35082
314;315;0.097016;4.26629;4.3633
315;316;0.048583;3.39988;3.44846
316;317;0.074149;18.1417;18.2159
317;318;0.048061;3.84733;3.89539
318;319;0.037016;6.87237;6.90938
319;320;0.021308;3.20627;3.22758
320;321;0.032542;3.15894;3.19148
321;322;0.096954;16.367;16.464
322;323;0.024453;2.293;2.31745
323;324;0.049944;5.95443;6.00438
324;325;0.021228;5.4776;5.49882
325;326;0.02176;7.03761;7.05937
326;327;0.043254;2.48808;2.53133
327;328;0.024593;3.49346;3.51805
328;329;0.020017;7.14955;7.16956
329;330;0.020463;3.61294;3.6334
330;331;0.034769;9.55928;9.59405
331;332;0.017604;3.7212;3.73881
332;333;0.01982;1.82681;1.84663
333;334;0.028146;2.8215;2.84964
334;335;0.029649;5.04891;5.07855
335;336;0.025026;4.81502;4.84005
336;337;0.022668;3.10293;3.1256
337;338;0.030743;18.1666;18.1973
338;339;0.015882;9.16601;9.18189
339;340;0.016495;3.7987;3.81519
340;341;0.01883;14.587;14.6059
341;342;0.036326;2.57919;2.61552
342;343;0.072975;3.30768;3.38065
343;344;0.018766;12.566;12.5847
344;345;0.018793;9.21647;9.23526
345;346;0.021045;2.27919;2.30023
346;347;0.025842;4.79333;4.81917
347;348;0.016976;2.67886;2.69583
348;349;0.044204;4.87278;4.91698
349;350;0.01715;3.78469;3.80184
350;351;0.015229;3.02449;3.03972
351;352;0.162287;2.3544;2.51668
352;353;0.016947;4.32332;4.34027
353;354;0.016465;3.84923;3.86569
354;355;0.075973;15.1471;15.2231
355;356;0.042199;4.01308;4.05528
356;357;0.022099;2.33166;2.35375
357;358;0.017493;3.0465;3.064
358;359;0.0471;1.70421;1.75131
359;360;0.019272;8.70413;8.7234
360;361;0.037939;4.39533;4.43327
361;362;0.025305;10.1973;10.2226
362;363;0.015347;1.99392;2.00927
363;364;0.017222;2.18768;2.2049
364;365;0.031663;3.05724;3.0889
365;366;0.01822;13.7138;13.732
366;367;0.018313;5.54859;5.56691
367;368;0.014287;4.25623;4.27052
368;369;0.014624;17.3912;17.4059
369;370;0.016439;2.92686;2.9433
370;371;0.042987;4.33623;4.37921
371;372;0.017894;2.37227;2.39016
372;373;0.021991;11.9569;11.9789
373;374;0.016671;3.00989;3.02656
374;375;0.055806;6.12268;6.17849
375;376;0.036568;15.6253;15.6619
376;377;0.089491;3.83031;3.9198
377;378;0.014864;4.5649;4.57977
378;379;0.077476;4.85415;4.93163
379;380;0.02023;4.95297;4.9732
380;381;0.041818;6.8446;6.88642
381;382;0.014903;3.80191;3.81682
382;383;0.022938;4.41865;4.44159
383;384;0.021036;18.3782;18.3993
384;385;0.027114;9.89861;9.92572
385;386;0.031382;5.05038;5.08176
386;387;0.042662;7.38342;7.42608
387;388;0.076588;3.17345;3.25004
388;389;0.02281;3.85788;3.88069
389;390;0.021909;3.95379;3.9757
390;391;0.024057;2.25813;2.28218
391;392;0.02192;9.10786;9.12978
392;393;0.051945;4.23094;4.28289
393;394;0.02757;3.04343;3.07099
394;395;0.070214;5.18814;5.25836
395;396;0.021282;3.66622;3.6875
396;397;0.035762;1.79785;1.83361
397;398;0.073876;13.4;13.4739
398;399;0.018137;12.9339;12.952
399;400;0.072109;3.51982;3.59193
400;401;0.014974;2.58888;2.60385
401;402;0.07642;5.31721;5.39363
402;403;0.020399;6.25844;6.27884
403;404;0.032067;11.534;11.5661
404;405;0.020502;3.28591;3.30641
405;406;0.073239;4.41716;4.4904
406;407;0.014718;2.73339;2.7481
407;408;0.013817;8.02954;8.04335
408;409;0.034081;8.27333;8.30741
409;410;0.017601;7.90335;7.92095
410;411;0.018961;3.00334;3.0223
411;412;0.013269;1.78394;1.79721
412;413;0.016992;11.2794;11.2964
413;414;0.037545;2.61007;2.64762
414;415;0.015738;2.90463;2.92037
415;416;0.018962;10.9946;11.0135
416;417;0.020608;1.91967;1.94028
417;418;0.02934;2.23615;2.26549
418;419;0.012377;7.75993;7.77231
419;420;0.030114;2.83135;2.86146
420;421;0.015384;6.68172;6.6971
421;422;0.013803;2.56864;2.58244
422;423;0.016596;9.77338;9.78998
423;424;0.02001;4.04725;4.06726
424;425;0.013037;7.75052;7.76356
425;426;0.013202;2.94539;2.9586
426;427;0.013877;2.5324;2.54628
427;428;0.013193;6.02712;6.04032
428;429;0.013974;2.45031;2.46429
429;430;0.014365;6.00033;6.0147
430;431;0.017086;2.06397;2.08105
431;432;0.013963;12.6109;12.6249
432;433;0.015973;11.317;11.333
433;434;0.017415;9.32134;9.33876
434;435;0.014806;3.26624;3.28105
435;436;0.017919;3.38054;3.39846
436;437;0.03394;2.59949;2.63343
437;438;0.015555;5.61334;5.62889
438;439;0.04522;1.7343;1.77952
439;440;0.026033;9.48034;9.50637
440;441;0.015;14.8006;14.8156
441;442;0.020737;12.5414;12.5621
442;443;0.016092;2.96099;2.97708
443;444;0.014121;2.01395;2.02807
444;445;0.016503;24.2188;24.2353
445;446;0.035623;2.30283;2.33846
446;447;0.03348;11.5952;11.6287
447;448;0.027085;2.94579;2.97287
448;449;0.020715;11.8426;11.8633
449;450;0.024402;10.802;10.8264
450;451;0.014414;6.3156;6.33001
451;452;0.04231;2.96327;3.00558
452;453;0.019791;1.98531;2.0051
453;454;0.010978;6.02822;6.0392
454;455;0.010978;12.0956;12.1066
455;456;0.035286;3.871;3.90628
456;457;0.032848;2.00217;2.03502
457;458;0.014056;2.36426;2.37832
458;459;0.01559;2.25814;2.27373
459;460;0.018773;3.39637;3.41515
460;461;0.016431;2.45576;2.47219
461;462;0.121275;2.45049;2.57176
462;463;0.035183;2.09466;2.12985
463;464;0.017236;1.75653;1.77376
464;465;0.013935;2.14106;2.15499
465;466;0.020827;2.69118;2.71201
466;467;0.053529;16.1975;16.2511
467;468;0.02379;4.73592;4.75971
468;469;0.021001;15.3485;15.3695
469;470;0.012205;2.58337;2.59558
470;471;0.034415;11.69;11.7245
471;472;0.018018;12.9344;12.9524
472;473;0.020733;2.18685;2.20759
473;474;0.012875;11.7967;11.8096
474;475;0.017502;7.12927;7.14678
475;476;0.019036;13.7383;13.7574
476;477;0.052538;2.05616;2.1087
477;478;0.017927;12.0729;12.0908
478;479;0.01723;14.1363;14.1536
479;480;0.05545;12.7039;12.7593
480;481;0.013459;2.33389;2.34735
481;482;0.011522;13.2354;13.2469
482;483;0.015732;3.52233;3.53806
483;484;0.013201;12.2204;12.2336
484;485;0.017685;12.6435;12.6612
485;486;0.012139;2.57156;2.5837
486;487;0.012287;12.9147;12.927
487;488;0.012652;4.2365;4.24915
488;489;0.014101;4.39642;4.41052
489;490;0.013332;12.6208;12.6342
490;491;0.022364;1.97733;1.99969
491;492;0.032899;13.3358;13.3687
492;493;0.012492;12.3156;12.3281
493;494;0.055788;3.11953;3.17532
494;495;0.017863;14.6921;14.7099
495;496;0.016592;5.36566;5.38225
496;497;0.012012;5.66775;5.67977
497;498;0.015543;11.6335;11.6491
498;499;0.018627;9.21381;9.23244
499;500;0.019048;7.45997;7.47902
500;501;0.033704;15.018;15.0518
501;502;0.014176;5.28666;5.30083
502;503;0.024749;2.8358;2.86054
503;504;0.016602;5.48656;5.50316
504;505;0.013141;3.86146;3.8746
505;506;0.011655;12.8906;12.9023
506;507;0.025047;1.88473;1.90978
507;508;0.01405;4.69877;4.71282
508;509;0.035388;6.85353;6.88892
509;510;0.016725;2.18802;2.20475
510;511;0.012103;17.9621;17.9742
511;512;0.010408;12.6001;12.6105
512;513;0.016626;3.51396;3.53058
513;514;0.013268;9.23939;9.25266
514;515;0.022485;3.76307;3.78555
515;516;0.011396;10.715;10.7264
516;517;0.011214;3.56534;3.57655
517;518;0.016739;7.00403;7.02077
518;519;0.011302;2.91678;2.92809
519;520;0.012683;2.47498;2.48766
520;521;0.012626;1.84299;1.85562
521;522;0.013764;10.9604;10.9742
522;523;0.01349;7.0741;7.08759
523;524;0.011018;10.2186;10.2296
524;525;0.019283;15.4493;15.4686
525;526;0.011417;3.52599;3.5374
526;527;0.011546;1.82719;1.83873
527;528;0.01125;7.626;7.63725
528;529;0.016304;3.99746;4.01376
529;530;0.021379;2.62758;2.64896
530;531;0.030197;13.0673;13.0975
531;532;0.035695;15.7374;15.773
532;533;0.011989;10.7469;10.7588
533;534;0.041808;6.65437;6.69617
534;535;0.013464;5.40801;5.42148
535;536;0.0287;5.23456;5.26326
536;537;0.010663;9.42318;9.43385
537;538;0.013142;9.41781;9.43095
538;539;0.017067;4.54228;4.55935
539;540;0.036344;15.5648;15.6012
540;541;0.016237;13.8938;13.91
541;542;0.01123;4.54583;4.55706
542;543;0.045383;14.6158;14.6612
543;544;0.016123;12.6074;12.6236
544;545;0.012938;3.9899;4.00284
545;546;0.015905;15.1139;15.1298
546;547;0.014546;10.0163;10.0309
547;548;0.013074;6.79336;6.80643
548;549;0.016958;4.17963;4.19659
549;550;0.014207;2.9486;2.96281
550;551;0.012441;4.10445;4.11689
551;552;0.016255;15.3858;15.402
552;553;0.024157;10.1978;10.222
553;554;0.013675;7.6941;7.70778
554;555;0.011865;4.15196;4.16382
555;556;0.013057;6.5872;6.60025
556;557;0.018368;2.03465;2.05302
557;558;0.034342;16.0596;16.0939
558;559;0.026705;9.52537;9.55207
559;560;0.017001;15.177;15.194
560;561;0.020186;2.66281;2.68299
561;562;0.01695;1.67233;1.68928
562;563;0.0169;9.91351;9.93041
563;564;0.010801;7.2919;7.3027
564;565;0.019187;2.73951;2.7587
