Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
241; 484; 0.000959; 5.06846; 5.06942
242; 486; 0.000723; 3.75016; 3.75088
243; 488; 0.001035; 2.91373; 2.91477
244; 490; 0.001272; 5.03621; 5.03748
245; 492; 0.001135; 6.38241; 6.38354
246; 494; 0.000829; 5.64583; 5.64666
247; 496; 0.001047; 6.59553; 6.59658
248; 498; 0.001106; 6.55203; 6.55313
249; 500; 0.000808; 5.10627; 5.10708
250; 502; 0.000479; 3.64153; 3.642
251; 504; 0.001113; 5.24313; 5.24425
252; 506; 0.00113; 4.87989; 4.88102
253; 508; 0.000764; 4.84068; 4.84144
254; 510; 0.000694; 4.70536; 4.70606
255; 512; 0.000963; 4.77987; 4.78083
256; 514; 0.000394; 3.68678; 3.68717
257; 516; 0.000875; 5.9764; 5.97728
258; 518; 0.000872; 5.64303; 5.6439
259; 520; 0.00086; 5.80415; 5.80501
260; 522; 0.001081; 4.86105; 4.86214
261; 524; 0.001195; 4.4463; 4.44749
262; 526; 0.000452; 3.72808; 3.72854
263; 528; 0.000396; 2.20027; 2.20066
264; 530; 0.001128; 5.96037; 5.9615
265; 532; 0.00108; 5.78828; 5.78936
266; 534; 0.001299; 5.95324; 5.95454
267; 536; 0.001055; 4.49099; 4.49204
268; 538; 0.000646; 6.05939; 6.06003
269; 540; 0.000708; 6.09341; 6.09412
270; 542; 0.001273; 5.65732; 5.6586
271; 544; 0.000473; 3.39555; 3.39602
272; 546; 0.000392; 2.56652; 2.56691
273; 548; 0.000381; 2.60343; 2.60381
274; 550; 0.000779; 4.10753; 4.10831
275; 552; 0.000923; 4.86863; 4.86955
276; 554; 0.000369; 2.6878; 2.68817
277; 556; 0.001004; 5.89146; 5.89247
278; 558; 0.001583; 5.54223; 5.54382
279; 560; 0.000442; 6.24285; 6.2433
280; 562; 0.000704; 5.81227; 5.81298
281; 564; 0.002518; 3.68588; 3.68839
